Status,Street Address (Full),List Price,Sale Price,Age,Sq Ft Total,Lot Size,Listing Date,Sale Date,Close Date,DOM,Zip Code,Original List Price,Year Built,Lot Size,MLS Number ,,
Sold,143 Stonington WAY ,699000,773000,32,1742,7902,6/17/2021 0:00,6/22/2021 0:00,7/8/2021 0:00,5,95630,699000,1989,7902,ME221068328,,
Sold,228 Center Ave ,725000,772000,70,1460,6000,6/18/2021 0:00,6/24/2021 0:00,7/19/2021 0:00,6,94553,725000,1951,6000,CC40954983,,
Sold,3270 Hyde St ,729000,772000,93,1400,3255,6/11/2021 0:00,6/22/2021 0:00,7/12/2021 0:00,11,94601,799000,1928,3255,BE40954034,,
Sold,4832 Rodeo ST ,695000,771500,41,2757,23958,6/16/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,5,91763,695000,1980,23958,CRCV21130141,,
Sold,31060 Hilltop DR ,749000,770000,46,2079,108900,7/2/2021 0:00,7/11/2021 0:00,7/14/2021 0:00,9,92082,749000,1975,108900,CRNDP2107754,,
Sold,27 Mill Valley RD ,770000,770000,37,1558,6133,6/23/2021 0:00,6/23/2021 0:00,7/14/2021 0:00,0,91766,770000,1984,6133,CRTR21136488,,
Sold,4566 Castana DR ,699900,770000,31,2504,13504,6/18/2021 0:00,6/22/2021 0:00,7/13/2021 0:00,4,95682,699900,1990,13504,ME221071272,,
Sold,2532 University DR ,750000,770000,59,1287,1612,6/16/2021 0:00,6/22/2021 0:00,7/15/2021 0:00,6,92660,750000,1962,1612,CROC21126484,,
Sold,8385 Horncastle AVE ,759000,770000,20,3574,8847,6/16/2021 0:00,6/22/2021 0:00,7/13/2021 0:00,6,95747,759000,2001,8847,ME221068955,,
Sold,2205 Robles Dr ,699900,770000,44,2118,14964,6/11/2021 0:00,6/17/2021 0:00,7/19/2021 0:00,6,94509,699900,1977,14964,EB40953851,,
Sold,14836 Septo ST ,689000,770000,69,1222,7499,6/7/2021 0:00,6/18/2021 0:00,7/15/2021 0:00,11,91345,689000,1952,7499,CRSB21122652,,
Sold,2187 East Ave ,695000,770000,67,1003,5175,6/10/2021 0:00,6/17/2021 0:00,7/7/2021 0:00,7,94541,695000,1954,5175,BE40953466,,
Sold,1784 Pinecone CT ,769900,769900,30,1280,3675,6/23/2021 0:00,6/27/2021 0:00,7/16/2021 0:00,4,95037,769900,1991,3675,ML81850355,,
Sold,25454 Via Heraldo ,739000,769020,47,1574,5200,6/11/2021 0:00,6/14/2021 0:00,7/15/2021 0:00,3,91355,739000,1974,5200,CNSR21127291,,
Sold,11974 Lake Wildwood DR ,769000,769000,42,2610,10890,6/22/2021 0:00,6/23/2021 0:00,7/7/2021 0:00,1,95946,769000,1979,10890,ME221003726,,
Sold,820 Ibis DR ,725000,767500,5,2432,6300,6/18/2021 0:00,6/25/2021 0:00,7/16/2021 0:00,7,94561,725000,2016,6300,ME221068256,,
Sold,1234 S Corta DR ,749900,767000,62,1296,6500,6/25/2021 0:00,7/1/2021 0:00,7/20/2021 0:00,6,92704,749900,1959,6500,CRPW21135636,,
Sold,1473 E Rosewood AVE ,699000,766000,67,1279,6800,6/11/2021 0:00,6/14/2021 0:00,7/6/2021 0:00,3,92805,699000,1954,6800,CRPW21126938,,
Sold,1226 Cambridge ST ,719000,766000,66,1212,12001,6/9/2021 0:00,6/18/2021 0:00,6/25/2021 0:00,9,94947,719000,1955,12001,BA321051078,,
Sold,4044 Cliffrose AVE ,769000,765000,36,3069,6900,11/24/2019 0:00,12/23/2019 0:00,12/24/2019 0:00,29,93021,769000,1985,6900,CRV0-219014072,,
Sold,382 Chaparral LN ,719900,765000,32,1643,6864,6/5/2021 0:00,6/25/2021 0:00,7/9/2021 0:00,20,93420,719900,1989,6864,CRSC21122810,,
Sold,24696 Stratton LN ,750000,765000,32,1536,2080,6/18/2021 0:00,6/24/2021 0:00,7/8/2021 0:00,6,92677,750000,1989,2080,CROC21133398,,
Sold,6123 Myra AVE ,750000,765000,62,1032,6000,6/17/2021 0:00,6/23/2021 0:00,7/5/2021 0:00,6,90620,750000,1959,6000,CROC21131631,,
Sold,1288 Seghesio WAY ,769000,765000,16,1912,3267,6/15/2021 0:00,7/14/2021 0:00,7/16/2021 0:00,29,95492,789000,2005,3267,BA321053302,,
Sold,1034 Camino Ciego ,725000,765000,69,2020,0.53,6/11/2021 0:00,6/20/2021 0:00,7/12/2021 0:00,9,92084,725000,1952,0.53,CRNDP2106778,,
Sold,1829 Silverwood Dr ,719600,765000,68,1320,6500,6/11/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,9,94519,719600,1953,6500,CC40953976,,
Sold,105 Cordova Way ,730000,765000,74,1313,5700,6/11/2021 0:00,6/23/2021 0:00,7/13/2021 0:00,12,94519,730000,1947,5700,CC40953950,,
Sold,2530 Cottage DR ,765000,765000,25,2605,12197,6/10/2021 0:00,6/10/2021 0:00,6/10/2021 0:00,0,92881,765000,1996,12197,CRIG21126211,,
Sold,11064 Collinwood DR ,689000,765000,42,1832,6952,5/5/2021 0:00,6/16/2021 0:00,7/8/2021 0:00,42,92071,689000,1979,6952,CRPTP2103156,,
Sold,7028 Cordially WAY ,775000,765000,8,2537,6050,6/9/2021 0:00,6/29/2021 0:00,6/30/2021 0:00,20,95757,725000,2013,6050,ME221060025,,
Sold,19390 Dairen ST ,670000,765000,57,1220,5726,6/7/2021 0:00,6/14/2021 0:00,7/16/2021 0:00,7,91748,670000,1964,5726,CRWS21122502,,
Sold,3828 Coldwater DR ,725000,764000,21,1635,9936,6/23/2021 0:00,6/24/2021 0:00,7/16/2021 0:00,1,95765,725000,2000,9936,ME221073102,,
Sold,13423 Sohail St. ,699000,763000,31,1648,10226,6/9/2021 0:00,6/12/2021 0:00,7/20/2021 0:00,3,92040,699000,1990,10226,CRPTP2104075,,
Sold,8044 Crystal PL ,715000,761000,35,1627,,6/18/2021 0:00,6/23/2021 0:00,7/14/2021 0:00,5,93004,715000,1986,,CRV1-6567,,
Sold,1308 Volney DR ,705000,761000,32,1232,4555,6/9/2021 0:00,6/13/2021 0:00,7/1/2021 0:00,4,90063,705000,1989,4555,CRCV21119993,,
Sold,16050 Devonshire ST ,739900,761000,68,1762,7687,6/8/2021 0:00,6/14/2021 0:00,7/16/2021 0:00,6,91344,739900,1953,7687,CNSR21122391,,
Sold,4251 Quigley AVE ,760000,760000,68,1701,8613,7/14/2021 0:00,7/14/2021 0:00,7/14/2021 0:00,0,90713,760000,1953,8613,CRPW21153731,,
Sold,190 Pinecrest DR ,760000,760000,19,1934,12700,7/9/2021 0:00,7/9/2021 0:00,7/9/2021 0:00,0,92315,760000,2002,12700,CROC21149671,,
Sold,1221 Maple Hill CT ,745000,760000,14,2634,10659,7/1/2021 0:00,7/8/2021 0:00,7/21/2021 0:00,7,95336,745000,2007,10659,ME221076099,,
Sold,1812 Arlington Ave. ,699000,760000,102,1092,5100,6/10/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,11,90501,699000,1919,5100,CRSB21129786,,
Sold,1728 Fenmore CT ,749900,760000,49,1656,8079,6/17/2021 0:00,6/24/2021 0:00,7/8/2021 0:00,7,93010,749900,1972,8079,CRV1-6509,,
Sold,526 Gardenia AVE ,729000,760000,49,1384,7400,6/10/2021 0:00,6/20/2021 0:00,7/14/2021 0:00,10,92870,729000,1972,7400,CRPW21127880,,
Sold,2340 Mccart AVE ,735000,760000,62,1698,7200,6/15/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,5,90631,695000,1959,7200,CROC21130000,,
Sold,979 Leonardo Way ,760000,760000,70,1070,5000,6/14/2021 0:00,6/14/2021 0:00,6/14/2021 0:00,0,94541,760000,1951,5000,BE40954214,,
Sold,18582 Woodwind LN ,750000,760000,57,1966,8395,6/9/2021 0:00,6/12/2021 0:00,6/28/2021 0:00,3,92807,750000,1964,8395,CRPW21126263,,
Sold,1880 Oleander AVE ,699999,760000,6,3082,6299,6/10/2021 0:00,6/16/2021 0:00,7/15/2021 0:00,6,95337,699999,2015,6299,ME221064568,,
Sold,1415 Via Feliz ,749000,760000,34,1632,0.74,6/9/2021 0:00,6/14/2021 0:00,7/16/2021 0:00,5,92028,699000,1987,0.74,CRNDP2106635,,
Sold,1521 Nearglen AVE ,699000,758500,61,1154,7954,5/3/2021 0:00,6/18/2021 0:00,7/7/2021 0:00,46,91740,699000,1960,7954,CRCV21093863,,
Sold,3220 W 188th ST ,749000,758000,71,784,5001,6/18/2021 0:00,6/23/2021 0:00,7/20/2021 0:00,5,90504,749000,1950,5001,CRSB21132619,,
Sold,5521 Aspen Grove LN ,699999,758000,18,2950,9261,5/31/2021 0:00,6/23/2021 0:00,7/20/2021 0:00,23,95757,699999,2003,9261,ME221069405,,
Sold,325 Cortona Way ,699888,758000,7,2254,3548,6/16/2021 0:00,6/23/2021 0:00,7/6/2021 0:00,7,94513,699888,2014,3548,BE40954573,,
Sold,8002 Beaver Lake DR ,720000,757000,61,1579,8500,6/24/2021 0:00,6/28/2021 0:00,7/9/2021 0:00,4,92119,720000,1960,8500,CRPT21137245,,
Sold,725 Valle Vista AVE ,746000,757000,81,1883,6098,6/16/2021 0:00,7/15/2021 0:00,7/16/2021 0:00,29,94590,746000,1940,6098,BA321054128,,
Sold,459 E K ST ,639000,755000,41,1424,5663,6/24/2021 0:00,7/1/2021 0:00,7/21/2021 0:00,7,94510,639000,1980,5663,BA321057570,,
Sold,1846 Sapphire WAY ,739000,755000,31,2385,10019,6/22/2021 0:00,6/26/2021 0:00,7/7/2021 0:00,4,95762,739000,1990,10019,ME221072725,,
Sold,413 Buena Vista DR ,769000,755000,62,1997,10594,8/1/2018 0:00,1/10/2019 0:00,1/11/2019 0:00,162,93023,799000,1959,10594,CRV0-218009673,,
Sold,8001 Longridge AVE ,755000,755000,65,1036,7958,6/17/2021 0:00,6/28/2021 0:00,7/12/2021 0:00,11,91605,650000,1956,7958,CNSR21132007,,
Sold,3517 Rosecrest CIR ,674950,755000,7,2317,9148,6/16/2021 0:00,6/23/2021 0:00,7/14/2021 0:00,7,95762,674950,2014,9148,ME221068849,,
Sold,861 W Edna PL ,699900,755000,68,1504,7433,6/16/2021 0:00,6/23/2021 0:00,7/14/2021 0:00,7,91722,699900,1953,7433,CRPF21129971,,
Sold,130 Euclid AVE ,649000,755000,106,1288,4800,6/16/2021 0:00,6/24/2021 0:00,7/15/2021 0:00,8,94577,749000,1915,4800,ML81849142,,
Sold,11100 Chimineas AVE ,799900,755000,64,1838,11287,6/16/2021 0:00,6/16/2021 0:00,6/18/2021 0:00,0,91326,799900,1957,11287,CNSR21130518,,
Sold,25082 Sunset PL ,675000,755000,44,1124,3500,6/11/2021 0:00,6/22/2021 0:00,7/12/2021 0:00,11,92653,675000,1977,3500,CROC21125814,,
Sold,6 Meadow Ridge CIR ,768000,755000,43,1635,10026,6/14/2021 0:00,6/24/2021 0:00,7/12/2021 0:00,10,91766,768000,1978,10026,CRPW21128962,,
Sold,5721 Brigadoon WAY ,750000,755000,43,2384,28802,3/4/2020 0:00,5/10/2021 0:00,6/4/2021 0:00,432,95409,750000,1978,28802,BA321047939,,
Sold,2520 Canfield DR ,769900,755000,66,1353,7770,6/9/2021 0:00,6/24/2021 0:00,7/19/2021 0:00,15,90631,769900,1955,7770,CRPW21124958,,
Sold,498 Arroyo RD ,729000,755000,107,1155,7802,6/10/2021 0:00,6/23/2021 0:00,7/8/2021 0:00,13,95476,729000,1914,7802,BA321050881,,
Sold,4167 Morro DR ,649000,753000,69,564,5112,6/18/2021 0:00,6/24/2021 0:00,7/20/2021 0:00,6,91364,649000,1952,5112,CRBB21130569,,
Sold,23574 Adamsboro DR ,690000,751100,55,1500,8001,6/11/2021 0:00,6/17/2021 0:00,7/20/2021 0:00,6,91321,690000,1966,8001,CNSR21125927,,
Sold,19405 Turtle Ridge LN ,679000,751000,35,1787,3413,6/3/2021 0:00,6/28/2021 0:00,7/16/2021 0:00,25,91326,679000,1986,3413,CRBB21121357,,
Sold,1084 Sycamore DR ,649000,751000,57,1580,6689,6/18/2021 0:00,6/24/2021 0:00,7/20/2021 0:00,6,93065,649000,1964,6689,TM21-749948,,
Sold,13422 Palomar ST ,750000,750000,65,1171,7150,6/11/2021 0:00,6/11/2021 0:00,7/7/2021 0:00,0,92683,750000,1956,7150,CRLG21149146,,
Sold,23229 Friar ST ,750000,750000,61,1336,8249,7/5/2021 0:00,7/5/2021 0:00,7/5/2021 0:00,0,91367,750000,1960,8249,CNSR21145680,,
Sold,1590 Cunningham WAY ,679000,750000,44,1300,7040,7/2/2021 0:00,7/20/2021 0:00,7/21/2021 0:00,18,95403,679000,1977,7040,BA321057065,,
Sold,11165 Rosemary DR ,730000,750000,33,2229,14797,6/23/2021 0:00,7/1/2021 0:00,7/12/2021 0:00,8,95603,730000,1988,14797,ME221042622,,
Sold,44754 Pride Mountain ST ,725000,750000,15,2694,7405,6/18/2021 0:00,6/28/2021 0:00,7/15/2021 0:00,10,92592,725000,2006,7405,CRPT21122220,,
Sold,87 Lawrence AVE ,689000,750000,43,1584,7144,6/18/2021 0:00,6/18/2021 0:00,7/15/2021 0:00,0,95076,689000,1978,7144,ML81849757,,
Sold,5314 Farna AVE ,699000,750000,71,1260,5815,6/18/2021 0:00,6/21/2021 0:00,7/2/2021 0:00,3,91006,699000,1950,5815,CRAR21120470,,
Sold,22710 Rio Bueno CT ,739000,750000,46,1625,6781,6/17/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,2,91354,739000,1975,6781,CNSR21131944,,
Sold,22719 Peach CT ,649111,750000,33,1498,6509,6/16/2021 0:00,6/22/2021 0:00,7/8/2021 0:00,6,91390,649111,1988,6509,CNSR21131505,,
Sold,2313 Kenneth Ln ,700000,750000,12,2339,7000,6/23/2021 0:00,6/24/2021 0:00,7/15/2021 0:00,1,94561,700000,2009,7000,CC40954615,,
Sold,1475 Trenton DR ,725000,750000,44,2452,12197,6/16/2021 0:00,6/23/2021 0:00,7/16/2021 0:00,7,92506,725000,1977,12197,CRIV21129000,,
Sold,736 Boltzen St ,625000,750000,19,1769,6500,6/16/2021 0:00,6/24/2021 0:00,7/15/2021 0:00,8,94513,625000,2002,6500,CC40954539,,
Sold,1527 Harbison Canyon Rd ,749000,750000,17,1996,263973,6/15/2021 0:00,6/24/2021 0:00,7/16/2021 0:00,9,92019,749000,2004,263973,CRPTP2104200,,
Sold,2219 Capistrano ST ,675000,750000,12,2726,6299,6/16/2021 0:00,6/22/2021 0:00,6/30/2021 0:00,6,95337,675000,2009,6299,ME221069007,,
Sold,23820 Bower Cascade PL ,725000,750000,56,1412,11347,6/11/2021 0:00,6/25/2021 0:00,7/21/2021 0:00,14,91765,725000,1965,11347,CRTR21127412,,
Sold,500 Williams DR ,699000,750000,66,1813,6299,6/15/2021 0:00,6/23/2021 0:00,7/6/2021 0:00,8,94954,699000,1955,6299,BA321049525,,
Sold,8258 Brookhaven Cir ,699000,750000,7,2342,5300,6/17/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,4,94505,699000,2014,5300,CC40954377,,
Sold,2587 Paul Poole DR ,695000,750000,17,2776,6839,6/15/2021 0:00,7/1/2021 0:00,7/19/2021 0:00,16,95377,695000,2004,6839,ME221068664,,
Sold,18427 Seadler DR ,698000,750000,45,1364,4864,6/9/2021 0:00,6/18/2021 0:00,6/24/2021 0:00,9,91748,698000,1976,4864,CRTR21124745,,
Sold,23566 Encina Corte ,710000,750000,22,2004,21780,6/9/2021 0:00,6/13/2021 0:00,7/13/2021 0:00,4,92065,710000,1999,21780,CRNDP2106632,,
Sold,4117 Heirloom ,659000,750000,21,2376,4815,6/10/2021 0:00,6/16/2021 0:00,7/14/2021 0:00,6,95377,659000,2000,4815,ME221066039,,
Sold,1319 N 3rd AVE ,699999,750000,62,1581,8450,6/10/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,5,91786,699999,1959,8450,CRIV21125810,,
Sold,32469 Quiet Trail Dr ,669000,750000,14,3208,0.24,6/1/2021 0:00,6/28/2021 0:00,7/15/2021 0:00,27,92596,669000,2007,0.24,CRNDP2106156,,
Sold,29411 Big Range RD ,699000,750000,14,2872,8276,6/6/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,9,92587,699000,2007,8276,CRSW21121576,,
Sold,15059 Goodhue ST ,689000,750000,66,1568,5969,6/6/2021 0:00,6/18/2021 0:00,7/13/2021 0:00,12,90604,689000,1955,5969,CRPW21122475,,
Sold,3028 Linda DR ,699000,750000,58,1336,7000,6/9/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,6,92056,699000,1963,7000,CRSW21124882,,
Sold,5512 Monalee AVE ,675000,750000,71,1452,6460,6/9/2021 0:00,6/11/2021 0:00,7/2/2021 0:00,2,95819,675000,1950,6460,ME221045793,,
Sold,1092 Rodeo Queen DR ,700000,750000,27,1979,10655,4/21/2021 0:00,6/15/2021 0:00,7/2/2021 0:00,55,92028,700000,1994,10655,CRNDP2106611,,
Sold,9856 A St ,650000,750000,111,1391,10780,6/9/2021 0:00,6/18/2021 0:00,7/14/2021 0:00,9,94603,650000,1910,10780,BE40953495,,
Sold,3 Baylor PL ,700000,750000,50,2575,18622,6/9/2021 0:00,6/18/2021 0:00,7/2/2021 0:00,9,95695,700000,1971,18622,ME221064883,,
Sold,419 S Hastings AVE ,750000,750000,61,1133,6000,6/3/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,12,92833,649900,1960,6000,CRPW21120592,,
Sold,11358 Lakeland RD ,664900,750000,71,1528,7329,6/9/2021 0:00,6/18/2021 0:00,7/16/2021 0:00,9,90650,664900,1950,7329,CRPW21117848,,
Sold,5066 S Kensington AVE ,730000,750000,5,3079,4997,6/3/2021 0:00,6/14/2021 0:00,7/16/2021 0:00,11,91762,730000,2016,4997,CRIV21120177,,
Sold,1125 Miles AVE ,749000,749000,70,826,4500,7/1/2021 0:00,7/8/2021 0:00,7/19/2021 0:00,7,93950,749000,1951,4500,ML81851571,,
Sold,5423 Moddison ,749000,749000,70,1590,6961,6/10/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,5,95819,749000,1951,6961,ME221065685,,
Sold,1160 Silver Lake DR ,749000,749000,52,2604,8276,6/10/2021 0:00,6/17/2021 0:00,7/19/2021 0:00,7,95831,750000,1969,8276,ME221064586,,
Sold,511 W Rosslynn AVE ,758000,748000,68,1176,6030,6/17/2021 0:00,6/17/2021 0:00,7/16/2021 0:00,0,92832,758000,1953,6030,CRAR21132528,,
Sold,4839 Braemar ST ,729900,748000,6,2333,4791,6/10/2021 0:00,6/15/2021 0:00,6/30/2021 0:00,5,94531,729900,2015,4791,ME221065671,,
Sold,17823 Burton ST ,675000,747000,67,1212,6001,6/22/2021 0:00,6/30/2021 0:00,7/16/2021 0:00,8,91335,675000,1954,6001,CNSR21136215,,
Sold,38 Meadowlark LN ,739000,746500,43,1672,1976,6/12/2021 0:00,6/25/2021 0:00,7/20/2021 0:00,13,91377,739000,1978,1976,CNSR21127761,,
Sold,1173 Mountain Pine RD ,779000,746000,41,3003,50094,3/21/2021 0:00,6/18/2021 0:00,6/21/2021 0:00,89,95425,779000,1980,50094,BA321056305,,
Sold,21530 Naglee RD ,799000,745000,86,1045,50024,7/7/2021 0:00,7/9/2021 0:00,7/19/2021 0:00,2,95304,799000,1935,50024,ME221080358,,
Sold,1946 Creekcrest LN ,745000,745000,20,2073,10402,7/1/2021 0:00,7/5/2021 0:00,7/16/2021 0:00,4,95648,745000,2001,10402,ME221077677,,
Sold,20 Valley View DR ,759000,745000,71,2368,10057,9/26/2019 0:00,11/14/2019 0:00,11/22/2019 0:00,49,93022,759000,1950,10057,CRV0-219011934,,
Sold,3967 Escala ,725000,745000,19,1708,6444,6/17/2021 0:00,6/22/2021 0:00,7/19/2021 0:00,5,92058,725000,2002,6444,CRNDP2107051,,
Sold,10830 Nestlenook CIR ,699900,745000,18,4062,11535,6/17/2021 0:00,6/19/2021 0:00,7/2/2021 0:00,2,95655,699900,2003,11535,ME221056875,,
Sold,862 Calle La Rocha ,745000,745000,64,1358,6710,6/9/2021 0:00,6/10/2021 0:00,7/16/2021 0:00,1,93010,745000,1957,6710,CRPW21125273,,
Sold,25030 Cinnabar CT ,715000,745000,16,3576,11326,6/3/2021 0:00,6/13/2021 0:00,7/15/2021 0:00,10,92595,715000,2005,11326,CRSW21119862,,
Sold,1185 Woodglen Dr ,670000,745000,34,1987,10235,6/15/2021 0:00,6/22/2021 0:00,7/13/2021 0:00,7,94561,670000,1987,10235,EB40953862,,
Sold,1460 Eastmore PL ,715000,745000,33,1742,6265,6/8/2021 0:00,6/10/2021 0:00,7/7/2021 0:00,2,92056,700000,1988,6265,CRNDP2106631,,
Sold,16112 Chatsworth ST ,699000,745000,65,1392,7201,6/8/2021 0:00,6/22/2021 0:00,7/15/2021 0:00,14,91344,699000,1956,7201,CNSR21122725,,
Sold,5337 Dawn Oak LN ,699950,743000,42,2363,9500,6/17/2021 0:00,6/23/2021 0:00,7/14/2021 0:00,6,95628,699950,1979,9500,ME221070087,,
Sold,7785 Eigleberry ST ,715000,741900,99,1120,5628,6/10/2021 0:00,6/16/2021 0:00,7/16/2021 0:00,6,95020,715000,1922,5628,ML81848356,,
Sold,8005 Santa Ynez AVE ,649900,741000,62,1755,13304,6/20/2021 0:00,6/28/2021 0:00,7/16/2021 0:00,8,93422,649900,1959,13304,CRNS21129489,,
Sold,1990 Laurelhurst LN ,669000,741000,18,1728,7680,6/18/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,2,95648,669000,2003,7680,ME221068011,,
Sold,6441 Malcolm DR ,750000,741000,77,1806,8200,6/6/2021 0:00,6/13/2021 0:00,7/7/2021 0:00,7,92115,750000,1944,8200,CRPTP2104024,,
Sold,1334 Vermont Ave ,715000,740000,60,1410,7700,7/1/2021 0:00,7/8/2021 0:00,7/14/2021 0:00,7,94521-4145,715000,1961,7700,CC40956895,,
Sold,1060 Saint Andrews DR ,740000,740000,34,2455,7079,6/27/2021 0:00,6/28/2021 0:00,7/14/2021 0:00,1,94505,740000,1987,7079,ME221075997,,
Sold,3366 Nantucket CT ,695000,740000,30,2327,51401,6/25/2021 0:00,6/27/2021 0:00,7/15/2021 0:00,2,95682,695000,1991,51401,ME221074606,,
Sold,1206 Catamaran CT ,699900,740000,20,2700,6229,6/23/2021 0:00,6/29/2021 0:00,7/19/2021 0:00,6,94533,699900,2001,6229,BA321056345,,
Sold,31975 Luzon ST ,695000,740000,18,3140,6970,6/15/2021 0:00,6/23/2021 0:00,7/20/2021 0:00,8,92591,695000,2003,6970,CRSW21129659,,
Sold,2147 Spring Sky St ,660000,740000,17,1659,3302,6/15/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,6,91915,660000,2004,3302,CRPTP2104225,,
Sold,10806 Sarah ST ,699000,740000,117,890,5050,6/14/2021 0:00,6/14/2021 0:00,6/23/2021 0:00,0,91602,699000,1904,5050,CNSR21128802,,
Sold,2129 Saddlebred DR ,740000,740000,11,2626,5101,5/14/2021 0:00,6/7/2021 0:00,6/14/2021 0:00,24,94534,740000,2010,5101,BA321053241,,
Sold,1612 S Humor DR ,735000,740000,61,1437,7000,6/9/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,11,92804,735000,1960,7000,CNSR21127565,,
Sold,32931 Paseo Miraflores ,740000,740000,48,1187,1785,6/9/2021 0:00,6/10/2021 0:00,6/11/2021 0:00,1,92675,740000,1973,1785,CROC21099023,,
Sold,21 Cloe CT ,699000,740000,21,3179,10607,6/10/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,5,95835,699000,2000,10607,ME221051106,,
Sold,1705 Harvard ST ,699000,740000,54,1960,0.18,5/21/2021 0:00,6/13/2021 0:00,7/9/2021 0:00,23,91913,699000,1967,0.18,CRPTP2104042,,
Sold,978 N Cummings RD ,710000,740000,60,1356,8299,6/9/2021 0:00,6/14/2021 0:00,7/8/2021 0:00,5,91724,710000,1961,8299,CRCV21124918,,
Sold,137 Northpark DR ,740000,740000,45,2125,7841,5/6/2021 0:00,6/1/2021 0:00,6/8/2021 0:00,26,95688,740000,1976,7841,BA321051075,,
Sold,2974 Bella Dr ,735000,740000,14,1861,2077,6/9/2021 0:00,6/24/2021 0:00,6/29/2021 0:00,15,94519,735000,2007,2077,BE40953431,,
Sold,12 Orchard ,725000,739000,44,1133,2739,6/11/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,4,92618,725000,1977,2739,CROC21126800,,
Sold,2962 Bella DR ,749888,738800,12,1861,2078,6/17/2021 0:00,6/28/2021 0:00,7/20/2021 0:00,11,94519,749888,2009,2078,BA321044732,,
Sold,412 Savannah DR ,650000,737500,18,2281,10093,6/11/2021 0:00,6/16/2021 0:00,6/28/2021 0:00,5,95648,650000,2003,10093,ME221064665,,
Sold,15825 Lindina DR ,749000,737500,32,2490,109336,6/9/2021 0:00,6/13/2021 0:00,7/20/2021 0:00,4,92504,749000,1989,109336,CRIV21124113,,
Sold,9150 Larkin RD ,729000,735000,57,2962,46174,4/29/2021 0:00,5/10/2021 0:00,6/16/2021 0:00,11,95953,729000,1964,46174,ME202101056,,
Sold,888 Vista Del Brisa ,735000,735000,38,1329,7405,6/16/2021 0:00,7/1/2021 0:00,7/1/2021 0:00,15,93405,735000,1983,7405,CRSC21131908,,
Sold,1328 Grand Junction WAY ,715000,735000,5,2744,7410,6/24/2021 0:00,6/29/2021 0:00,7/19/2021 0:00,5,95747,715000,2016,7410,ME221073469,,
Sold,317 N Sacramento ST ,774000,735000,57,1578,6100,6/23/2021 0:00,7/2/2021 0:00,7/19/2021 0:00,9,92867,774000,1964,6100,CROC21135624,,
Sold,2017 Maxson ST ,735000,735000,2,2191,15300,6/23/2021 0:00,6/23/2021 0:00,7/12/2021 0:00,0,92054,735000,2019,15300,CRNDP2107287,,
Sold,380 E Lambert RD ,650000,735000,65,1796,5748,6/18/2021 0:00,6/25/2021 0:00,7/20/2021 0:00,7,90631,650000,1956,5748,CRPW21132637,,
Sold,1392 New Hampshire CT ,699000,735000,20,2607,5394,6/17/2021 0:00,6/24/2021 0:00,7/8/2021 0:00,7,93905,699000,2001,5394,ML81849513,,
Sold,109 Dunstable WAY ,645000,735000,31,2200,8250,6/16/2021 0:00,6/21/2021 0:00,7/8/2021 0:00,5,95630,645000,1990,8250,ME221068216,,
Sold,820 Jackson DR ,695000,735000,33,2060,21780,6/9/2021 0:00,6/16/2021 0:00,7/16/2021 0:00,7,93446,695000,1988,21780,CRNS21112162,,
Sold,1613 Sabina CIR ,699999,735000,57,1835,6500,6/11/2021 0:00,6/15/2021 0:00,7/8/2021 0:00,4,93063,699999,1964,6500,CRV1-6381,,
Sold,1951 Green Spring CT ,699000,735000,35,2006,42719,6/9/2021 0:00,6/14/2021 0:00,7/6/2021 0:00,5,95626,699000,1986,42719,ME221065433,,
Sold,6022 Gitana AVE ,699900,732000,36,1553,5239,6/23/2021 0:00,6/27/2021 0:00,7/19/2021 0:00,4,93012,699900,1985,5239,CRV1-6662,,
Sold,8596 Ria Formosa WAY ,639000,731000,5,2645,6033,6/10/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,5,95757,639000,2016,6033,ME221065275,,
Sold,24 Longhorn ST ,730000,730000,24,1566,3380,7/14/2021 0:00,7/14/2021 0:00,7/21/2021 0:00,0,92679,730000,1997,3380,CROC21154233,,
Sold,2904 Stanford LN ,649900,730000,53,1687,20909,6/18/2021 0:00,6/22/2021 0:00,7/9/2021 0:00,4,95762,649900,1968,20909,ME221071316,,
Sold,602 Wildflower PL ,699000,730000,40,1964,4271,6/12/2021 0:00,6/24/2021 0:00,7/15/2021 0:00,12,92026,699000,1981,4271,CRNDP2106846,,
