MLS Number,county,County_Index,Year_Sale,List Price,Sale Price,DOM,Sale Date
BA321051295,Solano,14,2021,630000,630000,0,4/21/2021 0:00
ME221072626,Sacramento,2,2021,456900,475000,8,7/1/2021 0:00
ME221065805,Placer,10,2021,635000,660000,5,6/16/2021 0:00
TM21-751570,Los Angeles,0,2021,1098392,1098392,1,6/11/2021 0:00
TM20-661808,Los Angeles,0,2021,3995000,3995000,0,6/28/2021 0:00
CRPW21132637,Orange,1,2021,650000,735000,7,6/25/2021 0:00
CNSR21130215,Los Angeles,0,2021,1049000,1170000,9,6/29/2021 0:00
CRP1-5179,Los Angeles,0,2021,1249000,1623000,16,6/26/2021 0:00
CNSR21120921,Los Angeles,0,2021,799000,875000,15,7/2/2021 0:00
CRPT21127650,San Diego,7,2021,755000,810000,15,6/24/2021 0:00
CRIV21137891,San Bernardino,8,2021,285000,285000,4,6/28/2021 0:00
CRIV21134906,Riverside,3,2021,470000,472500,9,6/30/2021 0:00
CRSW21128610,Riverside,3,2021,379000,375000,0,6/14/2021 0:00
CRPW21127140,Orange,1,2021,654000,665000,4,6/15/2021 0:00
ML81850270,San Mateo,11,2021,3050000,3050000,0,6/22/2021 0:00
CC40954017,Contra Costa,4,2021,2750000,2750000,4,6/15/2021 0:00
BA321053576,Solano,14,2021,445000,465000,21,7/6/2021 0:00
BA321049453,Sonoma,13,2021,869950,960000,32,7/13/2021 0:00
BA321037049,Sonoma,13,2021,1295000,1235000,39,7/19/2021 0:00
ME221069650,Placer,10,2021,1475000,1760000,6,6/29/2021 0:00
ME221069495,Sacramento,2,2021,435000,450500,3,6/20/2021 0:00
ME202101073,Yuba,21,2021,153500,150000,0,5/10/2021 0:00
ME201901572,Butte,9,2019,429000,417000,23,6/4/2019 0:00
CRPF21134301,Los Angeles,0,2021,699000,855000,6,6/28/2021 0:00
TM21-747112,Los Angeles,0,2021,1899000,1975000,7,6/17/2021 0:00
TM21-745826,Los Angeles,0,2021,3499000,4000000,12,6/21/2021 0:00
CRSB21125381,Los Angeles,0,2021,1250000,1250000,0,6/9/2021 0:00
CNSR21124956,Los Angeles,0,2021,534999,630000,7,6/18/2021 0:00
CRTR21133217,San Bernardino,8,2021,580000,600000,5,6/23/2021 0:00
CRNDP2106987,San Diego,7,2021,900000,920000,4,6/21/2021 0:00
CRIV21126000,San Bernardino,8,2021,430000,430000,2,6/12/2021 0:00
CRCV21123871,Riverside,3,2021,628000,675501,21,6/28/2021 0:00
CROC21125548,Riverside,3,2021,379000,340000,13,7/6/2021 0:00
CRCV21107080,Orange,1,2021,830000,910000,31,6/18/2021 0:00
CRIG21125718,Riverside,3,2021,1025000,1020000,6,6/16/2021 0:00
CRV1-6547,Ventura,12,2021,685000,710000,3,6/21/2021 0:00
CRV0-219001670,Ventura,12,2019,574500,574500,63,4/17/2019 0:00
CRSC21125683,San Luis Obispo,20,2021,599000,640000,6,6/16/2021 0:00
ML81848593,San Mateo,11,2021,1199000,1315000,10,6/21/2021 0:00
CC40954762,Contra Costa,4,2021,800000,850000,8,6/25/2021 0:00
CC40953703,Contra Costa,4,2021,1895000,1830000,8,6/18/2021 0:00
EB40959352,Alameda,5,2021,1800000,1800000,0,7/17/2021 0:00
BA321043170,Marin,17,2021,997000,1110000,11,6/28/2021 0:00
BA321050689,Marin,17,2021,1849000,1925000,10,6/19/2021 0:00
BE40953861,Santa Clara,6,2021,1450000,1500000,11,6/22/2021 0:00
ME221066957,Stanislaus,16,2021,435000,480000,7,6/18/2021 0:00
BA321052187,Solano,14,2021,375000,375000,24,7/7/2021 0:00
ME202100811,Yuba,21,2021,389999,375000,28,4/29/2021 0:00
ME202100340,Yuba,21,2021,335000,320000,7,2/15/2021 0:00
ME201804055,Butte,9,2019,237000,260000,7,1/21/2019 0:00
ME202001896,Butte,9,2020,299000,250000,167,12/9/2020 0:00
ME201903402,Butte,9,2019,139999,147000,41,11/7/2019 0:00
CRBB21124477,Los Angeles,0,2021,699000,880000,9,6/18/2021 0:00
CROC21122339,Los Angeles,0,2021,549900,550000,8,6/16/2021 0:00
CRNDP2107063,San Diego,7,2021,699000,700000,7,6/21/2021 0:00
CRSW21124393,Riverside,3,2021,540000,590000,6,6/15/2021 0:00
CRPW21130075,Orange,1,2021,1295000,1450000,26,6/30/2021 0:00
CRNDP2106933,Orange,1,2021,793900,793900,0,6/11/2021 0:00
BE40953527,Alameda,5,2021,1439950,1440000,14,6/23/2021 0:00
ME201900575,Contra Costa,4,2019,599999,580000,134,7/5/2019 0:00
ML81849567,Santa Clara,6,2021,998000,1300000,7,6/29/2021 0:00
BA321056500,Sonoma,13,2021,720000,720000,19,7/12/2021 0:00
ME221077360,Sacramento,2,2021,489000,500000,4,7/6/2021 0:00
ME221050879,Sacramento,2,2021,510000,573375,6,6/17/2021 0:00
ME221065528,Sacramento,2,2021,1375000,1400000,0,6/10/2021 0:00
ME221069770,Placer,10,2021,1155000,1165000,5,6/22/2021 0:00
ME221068360,Sacramento,2,2021,370000,400000,6,6/21/2021 0:00
ME221066041,Sacramento,2,2021,600000,640000,5,6/15/2021 0:00
ME221066552,Butte,9,2021,125000,125000,1,6/12/2021 0:00
ME221065186,Yuba,21,2021,400000,425000,36,7/16/2021 0:00
TM21-748836,Los Angeles,0,2021,1795000,1930000,9,6/25/2021 0:00
CRPTP2104577,San Diego,7,2021,549900,564000,8,7/9/2021 0:00
CRIV21136100,Riverside,3,2021,459000,500000,8,6/30/2021 0:00
CRIV21124760,Riverside,3,2021,355000,367000,7,6/16/2021 0:00
CROC21130195,Orange,1,2021,1650000,1750000,1,6/16/2021 0:00
CROC21158383,Orange,1,2021,600000,600000,1,7/20/2021 0:00
CROC21124181,Orange,1,2021,975000,1000000,25,7/3/2021 0:00
CRV0-218010733,Ventura,12,2019,798500,785525,245,4/22/2019 0:00
CRV0-218013395,Ventura,12,2019,879000,910000,98,1/31/2019 0:00
ML81848528,San Mateo,11,2021,1969000,2400000,4,6/15/2021 0:00
ML81848293,Santa Clara,6,2021,1450000,1800000,14,6/24/2021 0:00
SF421558611,San Francisco,19,2021,1195000,1655000,20,7/1/2021 0:00
ML81852232,San Mateo,11,2021,799000,1150000,7,7/14/2021 0:00
CC40953570,Contra Costa,4,2021,1798000,2250000,6,6/15/2021 0:00
ML81848195,Alameda,5,2021,1899888,2320000,7,6/17/2021 0:00
ML81849545,Santa Clara,6,2021,1499999,1550000,3,6/20/2021 0:00
ME221069240,Yolo,24,2021,633000,673100,6,6/22/2021 0:00
ME221065315,Placer,10,2021,439000,455000,7,6/17/2021 0:00
ME221073469,Placer,10,2021,715000,735000,5,6/29/2021 0:00
ME221054990,Sacramento,2,2021,489000,530000,7,6/17/2021 0:00
ME202000715,Butte,9,2020,225000,218000,39,4/7/2020 0:00
ME201903506,Butte,9,2019,95000,87000,59,12/5/2019 0:00
CRPW21094768,Los Angeles,0,2021,1049900,1150000,5,6/22/2021 0:00
TM21-747028,Los Angeles,0,2021,2489000,2711000,5,6/15/2021 0:00
CRPTP2104103,San Diego,7,2021,535000,550000,33,5/17/2021 0:00
CRDW21136136,San Bernardino,8,2021,415000,410000,4,6/26/2021 0:00
CRIV21132629,Riverside,3,2021,400000,446000,4,6/22/2021 0:00
CRSW21137992,Riverside,3,2021,575000,600000,2,7/1/2021 0:00
EB40955697,Contra Costa,4,2021,420000,425000,0,6/23/2021 0:00
BE40953422,Alameda,5,2021,925000,1070000,0,6/9/2021 0:00
CC40955603,Contra Costa,4,2021,1100000,1400000,0,6/24/2021 0:00
CRSW21123450,Alameda,5,2021,1685000,1810000,14,6/22/2021 0:00
BE40953627,Alameda,5,2021,1889000,2185000,7,6/17/2021 0:00
BE40956323,Alameda,5,2021,785000,815000,0,6/26/2021 0:00
EB40954420,Alameda,5,2021,325000,325000,2,6/17/2021 0:00
BA321053332,Marin,17,2021,3995000,4605000,3,6/25/2021 0:00
ML81848565,San Benito,40,2021,799900,850000,11,6/22/2021 0:00
ME221045214,San Joaquin,15,2021,355000,375000,5,6/16/2021 0:00
ME221066357,San Joaquin,15,2021,500000,575000,14,6/25/2021 0:00
BA321064610,Sonoma,13,2021,925000,950000,28,6/26/2021 0:00
ME221069356,Sacramento,2,2021,455000,480000,2,6/18/2021 0:00
ME201902297,Glenn,38,2019,800000,710000,3,7/1/2019 0:00
ME202100588,Butte,9,2021,255000,255000,9,3/17/2021 0:00
CRPV21136130,Los Angeles,0,2021,1479000,1538000,0,5/18/2021 0:00
CRSB21125240,Los Angeles,0,2021,1399000,1525000,9,6/17/2021 0:00
CRCV21126013,Los Angeles,0,2021,529888,575000,5,6/15/2021 0:00
CRPW21124908,Los Angeles,0,2021,659000,665000,5,6/13/2021 0:00
CROC21124369,Los Angeles,0,2021,899000,975000,4,6/14/2021 0:00
CRCV21130197,Los Angeles,0,2021,700000,700000,5,5/18/2021 0:00
CRNDP2106585,San Diego,7,2021,499900,550000,5,6/14/2021 0:00
CRNDP2107775,San Diego,7,2021,1269000,1425000,3,5/29/2021 0:00
CRSW21113525,Riverside,3,2021,739900,793000,6,6/15/2021 0:00
CRV1-6385,Ventura,12,2021,799000,799000,15,6/25/2021 0:00
CRPI21128290,Santa Barbara,29,2021,710000,692000,7,6/18/2021 0:00
CC40954471,Contra Costa,4,2021,2088000,2440000,0,6/18/2021 0:00
BE40953742,Alameda,5,2021,749950,867500,8,6/18/2021 0:00
BE40953548,Alameda,5,2021,1189000,1250000,3,6/12/2021 0:00
ML81849544,Santa Cruz,26,2021,1177000,1500000,12,6/29/2021 0:00
ME221064982,Sacramento,2,2021,499000,555000,5,6/21/2021 0:00
ME221075805,Yolo,24,2021,849000,1026000,9,7/5/2021 0:00
ME221066912,Sacramento,2,2021,625000,651000,4,6/22/2021 0:00
TM21-747690,Los Angeles,0,2021,799000,900000,7,6/17/2021 0:00
CROC21126299,Los Angeles,0,2021,895000,940000,4,6/14/2021 0:00
CRCV21124127,Los Angeles,0,2021,635000,670000,7,6/16/2021 0:00
CRNDP2107318,San Diego,7,2021,550000,580000,12,6/27/2021 0:00
CRNDP2107051,San Diego,7,2021,725000,745000,5,6/22/2021 0:00
CREV21135346,San Bernardino,8,2021,579000,641500,6,7/6/2021 0:00
CRSW21121693,Riverside,3,2021,485000,535000,8,6/14/2021 0:00
CROC21135106,Orange,1,2021,1225000,1400000,15,6/25/2021 0:00
BE40955008,Alameda,5,2021,998000,1140000,5,6/23/2021 0:00
ML81849168,Santa Cruz,26,2021,899000,930000,0,6/16/2021 0:00
ME221065562,Santa Clara,6,2021,1090990,1077000,6,6/16/2021 0:00
ML81854187,Santa Clara,6,2021,865000,780000,0,7/16/2021 0:00
ME221056681,San Joaquin,15,2021,450000,465000,9,6/18/2021 0:00
ME221068273,Yolo,24,2021,399000,420000,5,6/23/2021 0:00
ME221049627,Sacramento,2,2021,365000,415000,7,6/17/2021 0:00
ME221064830,Sacramento,2,2021,350000,381000,5,6/21/2021 0:00
ME221063339,Sacramento,2,2021,510000,535000,1,6/17/2021 0:00
ME201903311,Butte,9,2019,379900,374000,6,10/1/2019 0:00
TM21-751956,Los Angeles,0,2021,1865000,1870000,8,6/30/2021 0:00
CRPW21129392,Los Angeles,0,2021,1250000,1278000,5,6/21/2021 0:00
CRCV21123856,Los Angeles,0,2021,699000,715000,5,6/15/2021 0:00
CNSR21128697,Los Angeles,0,2021,949999,925000,2,6/17/2021 0:00
CRCV21126988,Los Angeles,0,2021,988000,1062500,14,6/24/2021 0:00
CRPTP2104267,San Diego,7,2021,500000,455000,0,6/18/2021 0:00
CRMB21131264,San Bernardino,8,2021,500000,500000,0,3/31/2021 0:00
CRIG21126899,Riverside,3,2021,499900,510000,6,6/16/2021 0:00
CRIV21130988,Riverside,3,2021,610000,655000,6,6/24/2021 0:00
CC40957153,Contra Costa,4,2021,649000,700000,7,7/16/2021 0:00
BE40953761,Contra Costa,4,2021,1599000,1760000,9,6/19/2021 0:00
EB40956104,Alameda,5,2021,1685000,2150000,13,7/8/2021 0:00
CC40954640,Alameda,5,2021,899000,1275000,7,6/23/2021 0:00
BA321054423,Marin,17,2021,995000,1175000,12,6/29/2021 0:00
ME201903331,Butte,9,2020,133000,110000,425,11/20/2020 0:00
CRAR21124168,Los Angeles,0,2021,618000,650000,6,6/16/2021 0:00
CRCV21125280,San Bernardino,8,2021,499000,499000,8,6/17/2021 0:00
CRAR21136145,Los Angeles,0,2021,600000,650000,4,6/26/2021 0:00
CRPW21126755,San Bernardino,8,2021,995000,1185000,4,6/14/2021 0:00
CROC21116941,Orange,1,2021,975000,1010000,8,6/17/2021 0:00
CROC21124886,Orange,1,2021,2600000,2550000,24,7/2/2021 0:00
CRNS21158775,San Luis Obispo,20,2021,450000,450000,0,6/1/2021 0:00
CC40954256,Contra Costa,4,2021,899000,955000,0,6/14/2021 0:00
BE40954878,Contra Costa,4,2021,825000,950000,11,6/28/2021 0:00
BA321050690,Solano,14,2021,365000,390000,6,6/15/2021 0:00
ME221066073,Contra Costa,4,2021,619900,635000,6,6/16/2021 0:00
EB40953456,Alameda,5,2021,899000,1115000,13,6/22/2021 0:00
BA321050684,Marin,17,2021,995000,1135000,30,7/10/2021 0:00
ML81848144,Santa Clara,6,2021,1549000,1675009,10,6/19/2021 0:00
ME221069761,Stanislaus,16,2021,312500,355000,4,6/20/2021 0:00
ME221064976,San Joaquin,15,2021,549000,612000,7,6/16/2021 0:00
BA321056029,Sonoma,13,2021,495000,635000,9,6/30/2021 0:00
ME221041106,Placer,10,2021,1175000,1175000,4,6/21/2021 0:00
ME221069123,Placer,10,2021,439000,465000,4,6/22/2021 0:00
ME202101123,Yuba,21,2021,375000,405000,5,5/12/2021 0:00
ME202000329,Butte,9,2020,138500,138500,0,1/30/2020 0:00
CRSB21127920,Los Angeles,0,2021,499000,488000,23,7/7/2021 0:00
CRCV21138221,San Bernardino,8,2021,599900,688000,3,6/28/2021 0:00
CRCV21125179,San Bernardino,8,2021,658900,710000,11,6/21/2021 0:00
CRCV21129884,San Bernardino,8,2021,484999,517000,6,6/21/2021 0:00
CRIV21126768,Riverside,3,2021,710000,835000,5,6/16/2021 0:00
CROC21131342,Orange,1,2021,1925000,1925000,4,6/20/2021 0:00
CROC21124352,Orange,1,2021,815800,900000,6,6/15/2021 0:00
CROC21027337,Orange,1,2021,869000,935000,5,6/21/2021 0:00
CROC21125753,Orange,1,2021,1229000,1250000,1,6/25/2021 0:00
CRV0-219000460,Ventura,12,2019,519900,500000,123,5/14/2019 0:00
CRSC21124087,San Luis Obispo,20,2021,1195000,1170975,4,6/15/2021 0:00
CNSR21108143,Los Angeles,0,2021,505000,505000,0,6/25/2021 0:00
ML81848517,Monterey,22,2021,899000,885000,0,6/11/2021 0:00
ML81849516,San Mateo,11,2021,1740000,1740000,0,6/17/2021 0:00
ML81848062,Contra Costa,4,2021,699999,835000,9,6/18/2021 0:00
CC40957854,Contra Costa,4,2021,725000,725000,0,7/8/2021 0:00
BE40955076,Alameda,5,2021,1348800,1570000,11,6/29/2021 0:00
BA321036341,Marin,17,2021,2249000,2330000,12,6/27/2021 0:00
CRPW21138892,San Joaquin,15,2021,235000,235000,6,6/29/2021 0:00
ME221072446,Sacramento,2,2021,465000,512000,6,6/28/2021 0:00
ME221064246,Sacramento,2,2021,445000,480000,4,6/14/2021 0:00
ME221053839,El Dorado,18,2021,1350000,1425000,5,6/15/2021 0:00
ME202001584,Butte,9,2020,169000,160000,65,7/31/2020 0:00
TM21-746282,Los Angeles,0,2021,3995000,3995000,3,6/14/2021 0:00
CRSB21123879,Los Angeles,0,2021,699500,720000,5,6/14/2021 0:00
CRCV21126575,San Bernardino,8,2021,999888,990000,7,6/21/2021 0:00
CRNDP2106757,San Diego,7,2021,1295000,1350000,9,6/20/2021 0:00
CRSW21125720,San Diego,7,2021,939000,1025000,6,6/16/2021 0:00
CRNDP2107027,San Diego,7,2021,929000,1000000,12,6/29/2021 0:00
CRSW21122814,Riverside,3,2021,775000,800000,5,6/15/2021 0:00
CRPTP2104230,Riverside,3,2021,650000,675000,9,6/23/2021 0:00
CROC21123683,Orange,1,2021,1399900,1525000,9,6/17/2021 0:00
CRPW21120592,Orange,1,2021,750000,750000,12,6/15/2021 0:00
CRSC21120883,San Luis Obispo,20,2021,799000,905000,15,6/19/2021 0:00
CRNS21088746,San Luis Obispo,20,2021,650000,660000,55,6/18/2021 0:00
ML81849238,San Mateo,11,2021,7500000,8000000,0,6/16/2021 0:00
ML81848715,San Mateo,11,2021,1385000,1790000,9,6/22/2021 0:00
BE40955261,Alameda,5,2021,989000,1050000,13,7/2/2021 0:00
EB40955337,Alameda,5,2021,1800000,2200000,9,6/30/2021 0:00
ML81848215,Santa Clara,6,2021,899000,1000000,5,6/15/2021 0:00
ME221065752,San Joaquin,15,2021,410000,445500,5,6/15/2021 0:00
CRLC21149080,Lake,37,2021,285000,285000,1,5/12/2021 0:00
BA321051159,Solano,14,2021,849900,865000,6,6/15/2021 0:00
ME221064750,Sacramento,2,2021,620000,712500,5,6/15/2021 0:00
CRSN21125935,Butte,9,2021,519000,571000,4,6/14/2021 0:00
CRPV21119519,Los Angeles,0,2021,819000,820000,11,6/15/2021 0:00
CNSR21126688,Los Angeles,0,2021,1850000,1700000,9,6/21/2021 0:00
CRNDP2107335,San Diego,7,2021,1350000,1530000,23,6/28/2021 0:00
CRNDP2106784,San Diego,7,2021,680000,700000,7,6/19/2021 0:00
CRIV21128045,Riverside,3,2021,350000,345000,4,6/17/2021 0:00
CRSW21121412,Riverside,3,2021,825000,825000,32,7/6/2021 0:00
CRV1-6489,Ventura,12,2021,595000,620000,7,6/23/2021 0:00
ML81848772,San Mateo,11,2021,2195000,2200000,9,6/23/2021 0:00
EB40955900,Contra Costa,4,2021,824900,900000,5,6/29/2021 0:00
BE40954363,Alameda,5,2021,649950,725000,10,6/25/2021 0:00
ME221064568,San Joaquin,15,2021,699999,760000,6,6/16/2021 0:00
ME221065728,San Joaquin,15,2021,830000,865000,3,6/13/2021 0:00
BA321064271,Sonoma,13,2021,665000,670000,15,7/1/2021 0:00
ME221068783,Sacramento,2,2021,450000,445000,6,6/23/2021 0:00
BA321067802,Solano,14,2021,450000,450000,2,6/14/2021 0:00
BA321051171,Solano,14,2021,510000,535000,21,7/1/2021 0:00
ME221070086,Placer,10,2021,549000,576000,6,6/23/2021 0:00
ME221065662,El Dorado,18,2021,649900,725000,4,6/14/2021 0:00
ME221064115,Sacramento,2,2021,410000,450000,7,6/16/2021 0:00
ME221067793,Sacramento,2,2021,495000,504124,9,6/22/2021 0:00
ME202001775,Tehama,32,2020,309000,305000,74,8/28/2020 0:00
CRDW21128597,Los Angeles,0,2021,657000,657000,1,6/14/2021 0:00
CRPW21123863,Los Angeles,0,2021,948000,1111000,10,6/18/2021 0:00
CRPW21123870,Los Angeles,0,2021,850000,880500,14,6/22/2021 0:00
CNSR21143534,Los Angeles,0,2021,640000,640000,0,6/29/2021 0:00
CRCV21124773,San Bernardino,8,2021,499000,590000,10,6/19/2021 0:00
CRCV21133468,Los Angeles,0,2021,759800,810000,6,6/25/2021 0:00
CREV21121880,San Bernardino,8,2021,365000,390000,11,6/17/2021 0:00
CRPW21125829,San Bernardino,8,2021,599999,605000,12,6/22/2021 0:00
CRCV21137368,Riverside,3,2021,299800,352500,7,6/30/2021 0:00
CRSW21128743,Riverside,3,2021,549900,585000,7,6/21/2021 0:00
CROC21118289,Orange,1,2021,849900,910000,7,6/17/2021 0:00
CROC21033919,Orange,1,2021,4750000,4750000,0,5/5/2021 0:00
CROC21096678,Orange,1,2021,899000,1040000,4,6/14/2021 0:00
CROC21126402,Orange,1,2021,850000,1011000,4,6/15/2021 0:00
CRV0-219012638,Ventura,12,2019,499900,507000,18,11/1/2019 0:00
CRPI21128544,San Luis Obispo,20,2021,945000,940000,8,6/23/2021 0:00
CNSR21129963,Los Angeles,0,2021,459900,510000,4,6/19/2021 0:00
CRFR21124749,Fresno,31,2021,389000,390000,12,6/21/2021 0:00
BA321052197,Contra Costa,4,2021,730000,775000,0,4/16/2021 0:00
ML81848300,Alameda,5,2021,1269000,1481000,6,6/16/2021 0:00
BA321058853,Napa,25,2021,839000,939000,11,7/8/2021 0:00
CC40953708,Contra Costa,4,2021,1520000,1840000,11,6/21/2021 0:00
BA321054083,Marin,17,2021,989000,1275000,7,6/23/2021 0:00
ML81852170,Santa Clara,6,2021,2998888,3700000,0,7/6/2021 0:00
ME221070651,Stanislaus,16,2021,600000,615000,5,6/23/2021 0:00
ME221070401,Sacramento,2,2021,575000,610000,2,6/25/2021 0:00
ME202000686,Yolo,24,2020,399900,400000,3,3/3/2020 0:00
ME221068693,Sacramento,2,2021,379999,367000,4,6/21/2021 0:00
ME201903914,Butte,9,2019,315000,317000,7,11/20/2019 0:00
TM21-731952,Los Angeles,0,2021,2150000,2150000,16,5/28/2021 0:00
CRSB21147499,Los Angeles,0,2021,1699000,1650000,3,4/20/2021 0:00
TM21-753072,Los Angeles,0,2021,1475000,1475000,0,6/24/2021 0:00
CRTR21127412,Los Angeles,0,2021,725000,750000,14,6/25/2021 0:00
CREV21144862,San Bernardino,8,2021,570000,570000,0,4/9/2021 0:00
CREV21126916,San Bernardino,8,2021,525000,545000,13,6/23/2021 0:00
CRIG21127498,Riverside,3,2021,465000,490000,0,6/12/2021 0:00
CRSW21131756,Riverside,3,2021,399000,405000,9,7/4/2021 0:00
CRSW21124258,Riverside,3,2021,495000,547000,6,6/14/2021 0:00
CROC21126674,Orange,1,2021,1799000,1750000,10,6/20/2021 0:00
ML81848270,Monterey,22,2021,629000,670000,7,6/17/2021 0:00
EB40953602,Alameda,5,2021,1425000,1900000,7,6/17/2021 0:00
BA321056467,Marin,17,2021,1650000,1800000,3,5/31/2021 0:00
ML81848360,Santa Cruz,26,2021,1179000,1350000,12,6/22/2021 0:00
ME202001206,Tehama,32,2020,189000,190000,0,4/16/2020 0:00
ME202001737,Plumas,44,2020,299950,299950,67,8/19/2020 0:00
CRPW21140761,Los Angeles,0,2021,610000,610000,5,5/28/2021 0:00
CRCV21127522,Orange,1,2021,654950,680000,11,6/22/2021 0:00
CRAR21126512,Los Angeles,0,2021,1399000,1475000,12,6/23/2021 0:00
CRRS21130468,Los Angeles,0,2021,1199000,1370100,5,6/21/2021 0:00
CRCV21118734,San Bernardino,8,2021,585000,650000,19,6/22/2021 0:00
CRIV21149833,Riverside,3,2021,175000,175000,0,7/7/2021 0:00
CROC21143190,Orange,1,2021,9350000,9350000,0,6/30/2021 0:00
ML81848275,Santa Clara,6,2021,4998000,5300000,7,6/17/2021 0:00
EB40955512,Contra Costa,4,2021,475000,475000,0,6/22/2021 0:00
CC40956865,Contra Costa,4,2021,725000,725000,0,7/1/2021 0:00
BE40953837,Alameda,5,2021,1499000,1757000,5,6/16/2021 0:00
BE40954093,Alameda,5,2021,930000,990000,14,6/26/2021 0:00
EB40954637,Alameda,5,2021,789000,970000,12,6/29/2021 0:00
BE40959408,Contra Costa,4,2021,1200000,1200000,0,7/18/2021 0:00
ML81847994,Santa Clara,6,2021,2800000,2893200,6,6/15/2021 0:00
CRSN21126202,Glenn,38,2021,275000,280000,7,6/17/2021 0:00
ME202100105,Sutter,23,2021,360000,360000,10,1/24/2021 0:00
TM21-745828,Los Angeles,0,2021,1495000,1894500,9,6/18/2021 0:00
TM21-757862,Los Angeles,0,2021,590000,590000,87,2/17/2021 0:00
TM21-752272,Los Angeles,0,2021,1660000,1660000,38,5/22/2021 0:00
CRSB21127007,Los Angeles,0,2021,769000,880000,10,6/27/2021 0:00
CNSR21124910,Los Angeles,0,2021,1099900,1130000,12,6/21/2021 0:00
CRCV21132285,Los Angeles,0,2021,799000,838000,14,7/1/2021 0:00
CRPTP2103963,San Diego,7,2021,749900,855000,8,6/15/2021 0:00
CRNDP2107643,San Diego,7,2021,896000,1009400,3,7/4/2021 0:00
CREV21126250,San Bernardino,8,2021,710000,710000,0,6/11/2021 0:00
CREV21131047,San Bernardino,8,2021,535000,515000,13,6/30/2021 0:00
CRIV21125612,Riverside,3,2021,425000,425000,5,6/14/2021 0:00
CRSW21143546,Riverside,3,2021,1200000,1325000,11,7/16/2021 0:00
CRV1-6580,Ventura,12,2021,1290000,1400000,5,6/24/2021 0:00
ML81848046,Monterey,22,2021,625000,707077,6,6/15/2021 0:00
ML81849820,San Mateo,11,2021,4180000,4180000,0,6/18/2021 0:00
BE40954209,Alameda,5,2021,875000,1000000,10,6/24/2021 0:00
EB40954263,Alameda,5,2021,1025000,1620000,7,6/24/2021 0:00
ML81849061,Santa Cruz,26,2021,1660000,1660000,0,6/15/2021 0:00
ML81848946,Santa Clara,6,2021,799000,900000,7,6/22/2021 0:00
ME221072185,Stanislaus,16,2021,219900,190000,5,6/26/2021 0:00
ME221066461,Placer,10,2021,649500,695000,5,6/22/2021 0:00
ME221071272,El Dorado,18,2021,699900,770000,4,6/22/2021 0:00
ME221068356,Yolo,24,2021,519000,550000,5,6/21/2021 0:00
ME221068536,Sacramento,2,2021,410000,445000,4,6/21/2021 0:00
ME201900091,Butte,9,2019,284218,276500,51,3/1/2019 0:00
ME202000109,Shasta,30,2020,254900,250000,274,10/10/2020 0:00
ME202100773,Shasta,30,2021,369000,345000,1,3/31/2021 0:00
CRSB21141223,Los Angeles,0,2021,799000,850000,2,7/1/2021 0:00
CNSR21145680,Los Angeles,0,2021,750000,750000,0,7/5/2021 0:00
CRNDP2106700,San Diego,7,2021,979000,1190000,4,6/14/2021 0:00
CRNDP2106350,San Diego,7,2021,2127000,2300001,11,6/14/2021 0:00
CRPTP2104070,San Diego,7,2021,680000,677000,5,6/15/2021 0:00
CRSW21137775,Riverside,3,2021,459000,510000,6,6/30/2021 0:00
CRSW21120319,Riverside,3,2021,595000,594000,11,6/14/2021 0:00
CRPW21132500,Orange,1,2021,899999,920000,12,6/29/2021 0:00
CRV0-219004024,Ventura,12,2019,489500,489500,28,5/6/2019 0:00
ML81850887,Monterey,22,2021,1149500,1200000,3,6/28/2021 0:00
CC40953481,Contra Costa,4,2021,799000,850000,8,6/17/2021 0:00
BE40955534,Alameda,5,2021,1299000,1600000,2,6/25/2021 0:00
EB40953706,Alameda,5,2021,1089000,1545000,12,6/22/2021 0:00
EB40953927,Alameda,5,2021,2495000,3200000,7,6/18/2021 0:00
BA321051593,Marin,17,2021,1800000,1950000,9,6/30/2021 0:00
ML81848237,Santa Clara,6,2021,2288000,2600000,5,6/15/2021 0:00
BA321067296,Sonoma,13,2021,720000,720000,30,7/15/2021 0:00
ME221070221,Sacramento,2,2021,435000,440000,5,6/22/2021 0:00
ME221064241,Sacramento,2,2021,409000,471500,6,6/22/2021 0:00
ME221046416,Sacramento,2,2021,499000,475000,11,6/21/2021 0:00
