zip_code,county,County_Index,Year_Sale,List Price,Sale Price,Age,Sq Ft Total,Lot Size,DOM,Sale Date
90620,Orange,1,2021,750000,765000,62,1032,6000,6,6/23/2021 0:00
90631,Orange,1,2021,775000,775000,65,1343,9576,0,6/7/2021 0:00
91306,Los Angeles,0,2021,625000,670000,68,1063,7936,0,6/16/2021 0:00
91710,San Bernardino,8,2021,535000,530000,70,1072,20850,0,6/22/2021 0:00
92545,Riverside,3,2021,320000,320000,17,1532,3485,0,6/22/2021 0:00
92563,Riverside,3,2021,600000,615000,2,2358,6098,6,6/16/2021 0:00
92586,Riverside,3,2021,278800,278800,57,992,6098,11,6/21/2021 0:00
92653,Orange,1,2021,675000,755000,44,1124,3500,11,6/22/2021 0:00
92691,Orange,1,2021,1225000,1296000,47,3007,8400,13,6/21/2021 0:00
93308,Kern,39,2021,389000,380000,37,2117,10384,2,6/13/2021 0:00
93420,San Luis Obispo,20,2021,898000,961000,19,2273,13071,4,7/6/2021 0:00
93536,Los Angeles,0,2021,522900,540000,34,2109,10656,6,6/23/2021 0:00
94404,San Mateo,11,2021,1998000,2460000,45,2180,4600,7,6/18/2021 0:00
94505,Contra Costa,4,2021,675000,720000,25,2278,13175,10,6/21/2021 0:00
94521,Contra Costa,4,2021,1248000,1285000,42,3148,13900,9,6/23/2021 0:00
94550,Alameda,5,2021,1498000,1535000,16,2533,8356,6,6/15/2021 0:00
94611,Alameda,5,2021,2095000,2510000,23,4105,13536,0,6/15/2021 0:00
94611,Alameda,5,2021,979000,1520000,100,1296,4000,13,6/30/2021 0:00
94945,Marin,17,2021,1300000,1290000,42,2440,14501,16,6/18/2021 0:00
95020,Santa Clara,6,2021,1248888,1248888,6,3008,4988,6,6/16/2021 0:00
95051,Santa Clara,6,2021,1699000,1940000,64,1874,6370,6,6/17/2021 0:00
95127,Santa Clara,6,2021,1099000,1451500,66,1940,44284,8,6/25/2021 0:00
95350,Stanislaus,16,2021,424900,445000,62,1986,7300,5,6/17/2021 0:00
95687,Solano,14,2021,560000,590000,32,1708,6835,16,7/12/2021 0:00
95713,Placer,10,2021,399900,407000,35,1722,178596,6,6/16/2021 0:00
95820,Sacramento,2,2021,298000,312000,69,1018,8276,4,6/29/2021 0:00
95988,Glenn,38,2021,319000,320000,41,1312,7500,1,6/16/2021 0:00
90807,Los Angeles,0,2021,1200000,1185000,84,2810,7857,7,6/19/2021 0:00
91344,Los Angeles,0,2021,749950,830000,68,1332,6911,4,6/25/2021 0:00
91360,Ventura,12,2021,560000,605000,61,938,10340,14,6/21/2021 0:00
91604,Los Angeles,0,2021,2595000,2810000,59,2823,27462,11,6/21/2021 0:00
91950,San Diego,7,2021,633000,633000,69,1002,7192,0,6/16/2021 0:00
92105,San Diego,7,2021,700000,700000,101,1329,3290,1,6/22/2021 0:00
92113,San Diego,7,2021,549900,570000,68,1030,5200,1,6/16/2021 0:00
92545,Riverside,3,2021,299000,325000,27,1191,5663,8,6/18/2021 0:00
92545,Riverside,3,2021,388000,400000,22,1774,5663,10,6/21/2021 0:00
92648,Orange,1,2021,1495000,1600000,32,3529,2944,73,6/24/2021 0:00
93063,Ventura,12,2021,819000,900000,43,1891,7346,20,6/30/2021 0:00
93446,San Luis Obispo,20,2021,524900,525000,5,1565,1488,5,6/23/2021 0:00
94534,Solano,14,2021,740000,740000,11,2626,5101,24,6/7/2021 0:00
94544,Alameda,5,2021,725000,725000,66,1156,5292,0,6/25/2021 0:00
94610,Alameda,5,2021,1500000,1500000,98,2202,3750,0,7/16/2021 0:00
94941,Marin,17,2021,3995000,3865000,23,4456,14375,21,7/1/2021 0:00
94957,Marin,17,2021,3995000,4500000,33,2594,11400,9,5/28/2021 0:00
95124,Santa Clara,6,2021,2298888,2515000,54,2392,8120,0,7/16/2021 0:00
95205,San Joaquin,15,2021,225000,235500,72,919,5750,10,6/21/2021 0:00
95401,Sonoma,13,2021,525000,525000,55,1338,6547,1,7/8/2021 0:00
95492,Sonoma,13,2021,880000,880000,37,1728,132509520,0,7/16/2021 0:00
95816,Sacramento,2,2021,1350000,1275000,94,2384,8847,23,7/2/2021 0:00
90035,Los Angeles,0,2021,3467500,3467500,1,4200,6813,69,4/26/2021 0:00
90045,Los Angeles,0,2021,1250000,1372000,77,1555,5492,9,7/2/2021 0:00
90065,Los Angeles,0,2021,1047000,1310000,58,1547,7109,10,6/25/2021 0:00
90505,Los Angeles,0,2021,1175000,1285000,67,1641,5917,1,6/20/2021 0:00
91780,Los Angeles,0,2021,980000,980000,71,1297,7830,3,6/11/2021 0:00
92325,San Bernardino,8,2021,325000,360000,81,1038,4400,5,6/19/2021 0:00
92553,Riverside,3,2021,459900,455000,35,1720,7405,0,6/23/2021 0:00
92610,Orange,1,2021,1249000,1250000,30,2550,4590,17,6/27/2021 0:00
92673,Orange,1,2021,1275000,1275000,15,2566,4514,0,7/7/2021 0:00
94117,San Francisco,19,2021,2427350,2427350,109,2380,2408,22,5/12/2021 0:00
94549,Contra Costa,4,2021,1599000,1850000,65,1998,65775,0,6/18/2021 0:00
95051,Santa Clara,6,2021,1675000,2130000,73,2016,7951,9,7/2/2021 0:00
95240,San Joaquin,15,2021,199000,200000,102,706,5101,13,6/22/2021 0:00
95404,Sonoma,13,2021,1200000,1300000,63,1930,8276,0,6/8/2021 0:00
95472,Sonoma,13,2021,495000,610000,97,720,40001,0,7/1/2021 0:00
95765,Placer,10,2021,1100000,1230000,3,3750,11552,5,6/15/2021 0:00
95993,Sutter,23,2021,410000,420000,53,1934,10019,1,4/28/2021 0:00
90008,Los Angeles,0,2021,1049000,1075000,66,1658,7536,0,5/25/2021 0:00
90016,Los Angeles,0,2021,865000,1035000,80,1404,6000,7,6/29/2021 0:00
90807,Los Angeles,0,2021,980000,1100000,94,1575,5722,1,6/17/2021 0:00
91722,Los Angeles,0,2021,565000,606000,66,1065,5491,30,6/21/2021 0:00
91915,San Diego,7,2021,680000,680000,3,1775,3000,28,6/29/2021 0:00
92009,San Diego,7,2021,849000,1052000,43,1295,8492,5,6/21/2021 0:00
92056,San Diego,7,2021,715000,745000,33,1742,6265,2,6/10/2021 0:00
92078,San Diego,7,2021,949999,948888,2,2392,19370,2,6/11/2021 0:00
92277,San Bernardino,8,2021,154900,154900,65,1104,8880,0,5/14/2021 0:00
92325,San Bernardino,8,2021,379000,379000,91,1528,5600,7,6/21/2021 0:00
92545,Riverside,3,2021,184900,200000,44,827,4356,7,7/1/2021 0:00
92626,Orange,1,2021,1400000,1400000,54,2667,9508,0,6/3/2021 0:00
92780,Orange,1,2021,1495000,1475000,57,2607,10374,10,6/14/2021 0:00
92804,Orange,1,2021,750000,790000,65,1889,7206,7,6/28/2021 0:00
92831,Orange,1,2021,999000,1050000,23,1958,6006,7,6/17/2021 0:00
93908,Monterey,22,2021,850000,875000,48,1711,134165,16,7/4/2021 0:00
94546,Alameda,5,2021,998000,1155000,62,1678,15402,0,6/18/2021 0:00
94551,Alameda,5,2021,1199000,1344400,22,2140,9756,6,6/17/2021 0:00
94589,Solano,14,2021,499000,570000,48,1696,11326,15,6/30/2021 0:00
94591,Solano,14,2021,595000,665000,27,1935,7915,7,6/23/2021 0:00
94947,Marin,17,2021,915000,925000,45,1978,8189,12,6/1/2021 0:00
95363,Stanislaus,16,2021,374900,405000,0,1164,5001,5,6/15/2021 0:00
95382,Stanislaus,16,2021,429900,430000,50,1676,7501,2,6/17/2021 0:00
95681,Placer,10,2020,429999,415000,24,1536,217800,12,10/7/2020 0:00
95818,Sacramento,2,2021,396000,396000,99,822,3049,11,6/20/2021 0:00
95965,Butte,9,2019,304900,310000,16,1640,6098,8,2/8/2019 0:00
90064,Los Angeles,0,2021,1599000,2005000,54,1541,5000,9,6/19/2021 0:00
91506,Los Angeles,0,2021,1350000,1472120,83,1728,6750,13,6/28/2021 0:00
91604,Los Angeles,0,2021,2849000,3100000,3,3800,6497,6,7/7/2021 0:00
91741,Los Angeles,0,2021,899000,1006600,65,2118,10653,10,6/21/2021 0:00
91765,Los Angeles,0,2021,785000,815000,57,1425,9647,18,6/30/2021 0:00
92011,San Diego,7,2021,1060000,1175000,0,1755,3511,6,6/28/2021 0:00
92116,San Diego,7,2021,1199000,1216000,97,1303,4496,6,6/15/2021 0:00
92557,Riverside,3,2021,499999,550000,32,2279,5227,6,6/24/2021 0:00
92592,Riverside,3,2021,590000,650000,25,2281,5663,14,6/15/2021 0:00
92691,Orange,1,2021,919888,1050000,50,1864,8050,6,6/20/2021 0:00
94558,Napa,25,2021,995000,1180000,30,2561,8895,6,6/15/2021 0:00
94925,Marin,17,2021,1549000,1725000,46,2392,23806,29,7/8/2021 0:00
95621,Sacramento,2,2021,365000,420000,47,1261,7405,3,7/1/2021 0:00
95648,Placer,10,2021,549000,550000,4,2307,4587,10,6/22/2021 0:00
95650,Placer,10,2021,995000,1000000,48,1836,95832,1,6/20/2021 0:00
95747,Placer,10,2021,488000,530000,6,1658,2622,5,6/21/2021 0:00
95946,Nevada,28,2021,849900,850000,47,3908,31363,0,6/14/2021 0:00
95973,Butte,9,2020,489000,484000,6,2216,6098,37,7/25/2020 0:00
90503,Los Angeles,0,2021,1049000,1275000,34,2534,202825,9,7/2/2021 0:00
91302,Los Angeles,0,2021,4200000,4200000,18,6678,16526,2,6/3/2021 0:00
91377,Ventura,12,2021,1275000,1355000,34,2475,16524,5,6/14/2021 0:00
91411,Los Angeles,0,2021,989824,1000824,73,1609,6750,8,6/23/2021 0:00
92373,San Bernardino,8,2021,410000,400000,69,845,8400,5,6/28/2021 0:00
94519,Contra Costa,4,2021,790000,850000,57,1610,8000,13,6/23/2021 0:00
94553,Contra Costa,4,2021,899950,925000,46,2015,5720,11,6/22/2021 0:00
94566,Alameda,5,2021,1895000,2210000,41,2280,13999,6,6/16/2021 0:00
94582,Contra Costa,4,2021,2395000,2695000,25,3696,12160,7,6/30/2021 0:00
94618,Alameda,5,2021,1695000,2305000,82,1954,8100,10,6/21/2021 0:00
94708,Alameda,5,2021,1995000,3175000,66,2856,5063,5,6/15/2021 0:00
95121,Santa Clara,6,2021,1099000,1420000,41,1799,14420,8,6/22/2021 0:00
95688,Solano,14,2021,545000,610000,55,1877,5663,18,7/6/2021 0:00
95762,El Dorado,18,2021,975000,1075000,20,2958,34151,1,7/13/2021 0:00
95973,Butte,9,2019,75000,85000,44,720,13068,24,2/4/2019 0:00
90026,Los Angeles,0,2021,699000,800000,106,728,7197,6,6/22/2021 0:00
91367,Los Angeles,0,2021,1099000,1250000,67,1612,9230,10,6/21/2021 0:00
91607,Los Angeles,0,2021,999900,1003000,4,1828,1195,7,6/18/2021 0:00
92649,Orange,1,2021,1100000,1328000,56,2000,6344,8,6/29/2021 0:00
92660,Orange,1,2021,1450000,1451000,32,1969,3575,4,7/5/2021 0:00
92886,Orange,1,2021,850000,850000,49,1756,10044,0,6/9/2021 0:00
93001,Ventura,12,2019,450000,425000,25,1461,5392,438,10/1/2019 0:00
94025,San Mateo,11,2021,2395000,2000000,81,1580,7450,8,7/1/2021 0:00
94085,Santa Clara,6,2021,1149000,1250000,68,996,6223,4,6/19/2021 0:00
94555,Alameda,5,2021,1265000,1320000,33,1481,4206,12,6/23/2021 0:00
94621,Alameda,5,2021,499999,545000,78,1071,3999,5,6/14/2021 0:00
94702,Alameda,5,2021,695000,926000,95,600,2065,12,6/29/2021 0:00
94903,Marin,17,2021,1550000,1550000,60,2092,11256,20,6/21/2021 0:00
94920,Marin,17,2021,3177000,3100000,50,3490,29150,13,5/17/2021 0:00
95206,San Joaquin,15,2021,419999,425000,30,1466,5001,6,6/15/2021 0:00
95407,Sonoma,13,2021,549000,575000,70,1220,6599,14,7/9/2021 0:00
95823,Sacramento,2,2021,299900,335000,61,1227,7405,7,6/25/2021 0:00
95864,Sacramento,2,2021,499000,550000,65,1685,10158,7,6/30/2021 0:00
95926,Butte,9,2021,425000,444000,43,1523,6534,6,6/28/2021 0:00
96055,Tehama,32,2021,405000,405000,18,1704,27007,12,6/19/2021 0:00
91402,Los Angeles,0,2021,625000,700000,72,1315,6133,6,6/22/2021 0:00
92021,San Diego,7,2021,1210000,1210000,22,3178,87120,15,6/12/2021 0:00
92203,Riverside,3,2021,390000,488000,13,1920,7405,27,6/18/2021 0:00
92557,Riverside,3,2021,550000,550000,31,1930,10890,24,6/18/2021 0:00
92603,Orange,1,2021,1440000,1440000,50,1649,5183,0,7/7/2021 0:00
92708,Orange,1,2021,1295000,1400000,48,2268,10350,3,6/30/2021 0:00
92870,Orange,1,2021,769900,802000,44,2048,4200,7,6/21/2021 0:00
93940,Monterey,22,2021,2300000,2200000,30,3826,11761,6,6/21/2021 0:00
93940,Monterey,22,2021,1195000,1200000,37,1791,7500,2,6/20/2021 0:00
94015,San Mateo,11,2021,1150000,1390000,54,1230,4422,8,6/17/2021 0:00
94509,Contra Costa,4,2021,599000,680000,24,1866,8608,5,6/15/2021 0:00
94563,Contra Costa,4,2021,1495000,1950000,63,2034,28314,7,6/29/2021 0:00
94591,Solano,14,2021,540000,540000,66,1175,6098,0,6/10/2021 0:00
94619,Alameda,5,2021,995000,1500000,94,1796,4080,2,6/12/2021 0:00
95125,Santa Clara,6,2021,2199000,2150000,56,2939,7945,9,6/19/2021 0:00
95148,Santa Clara,6,2021,969900,1088000,38,1273,4516,7,6/16/2021 0:00
95667,El Dorado,18,2021,589000,625000,42,1865,43560,3,6/20/2021 0:00
95670,Sacramento,2,2021,479000,506000,3,1826,2526,5,6/21/2021 0:00
95901,Yuba,21,2021,249900,280000,68,856,4234,5,6/17/2021 0:00
90016,Los Angeles,0,2021,815000,865000,99,1140,5801,2,6/16/2021 0:00
90807,Los Angeles,0,2021,719000,725000,76,1091,5250,9,6/24/2021 0:00
91006,Los Angeles,0,2021,699000,750000,71,1260,5815,3,6/21/2021 0:00
91784,San Bernardino,8,2021,729000,782000,33,1885,8436,1,6/25/2021 0:00
92024,San Diego,7,2021,2395000,2720000,8,2722,11630,7,6/14/2021 0:00
92061,San Diego,7,2021,690000,690000,20,1620,131551,0,7/1/2021 0:00
92677,Orange,1,2021,750000,765000,32,1536,2080,6,6/24/2021 0:00
93010,Ventura,12,2021,745000,745000,64,1358,6710,1,6/10/2021 0:00
93030,Ventura,12,2020,589900,585000,62,1675,6702,32,6/23/2020 0:00
93420,San Luis Obispo,20,2021,599000,540000,66,1386,6300,6,7/2/2021 0:00
94010,San Mateo,11,2021,3288000,3050000,91,3250,24698,1,6/17/2021 0:00
94597,Contra Costa,4,2021,875000,900000,37,1426,2772,7,6/18/2021 0:00
95010,Santa Cruz,26,2021,1895000,2401993,26,2587,9148,10,6/24/2021 0:00
95409,Sonoma,13,2021,639000,620000,53,1232,6199,27,7/14/2021 0:00
95682,El Dorado,18,2021,724000,727000,35,2169,118048,2,6/25/2021 0:00
95747,Placer,10,2021,525000,540000,21,1542,4522,5,6/16/2021 0:00
95991,Sutter,23,2021,534900,565000,34,2557,10019,5,5/12/2021 0:00
90604,Los Angeles,0,2021,599900,638000,66,1241,6129,7,6/22/2021 0:00
91364,Los Angeles,0,2021,925000,925000,67,1924,6564,0,6/18/2021 0:00
92026,San Diego,7,2021,680000,680000,28,1741,7261,1,5/14/2021 0:00
92078,San Diego,7,2021,1130000,1130000,17,3072,7620,0,5/17/2021 0:00
92130,San Diego,7,2021,1149000,1500000,32,1646,7701,40,6/28/2021 0:00
92373,San Bernardino,8,2021,545000,545000,66,1386,7280,13,6/21/2021 0:00
92562,Riverside,3,2021,865000,872390,16,4295,8712,13,6/21/2021 0:00
92867,Orange,1,2021,774000,735000,57,1578,6100,9,7/2/2021 0:00
93950,Monterey,22,2021,749000,749000,70,826,4500,7,7/8/2021 0:00
94534,Solano,14,2021,540000,598000,17,1917,3093,12,6/26/2021 0:00
94550,Alameda,5,2021,968800,1040000,35,1556,21782,7,6/16/2021 0:00
94954,Sonoma,13,2021,979000,1180000,28,2088,5567,7,6/29/2021 0:00
95355,Stanislaus,16,2019,464250,455000,15,2340,7266,42,12/19/2019 0:00
95409,Sonoma,13,2021,999900,1020000,22,2601,12354,21,7/9/2021 0:00
95677,Placer,10,2021,585000,625000,5,1948,5907,6,6/24/2021 0:00
95821,Sacramento,2,2021,369900,405000,71,1089,10019,4,6/28/2021 0:00
95954,Butte,9,2019,110000,110000,41,1152,10454,1,1/26/2019 0:00
95991,Sutter,23,2021,350000,330000,32,1324,7405,40,5/6/2021 0:00
90032,Los Angeles,0,2021,874000,1050000,110,1564,7724,9,7/2/2021 0:00
90041,Los Angeles,0,2021,841571,841571,0,1816,4135,0,6/14/2021 0:00
90602,Los Angeles,0,2021,1188000,1240000,62,2098,25030,14,6/21/2021 0:00
90606,Los Angeles,0,2021,650000,710000,74,1166,7204,6,6/23/2021 0:00
91342,Los Angeles,0,2021,550000,560000,65,1148,9843,0,6/10/2021 0:00
91723,Los Angeles,0,2021,649000,720000,66,1479,6310,6,6/16/2021 0:00
92354,San Bernardino,8,2021,415000,400000,68,1196,8580,7,1/1/2021 0:00
92506,Riverside,3,2021,599000,610000,43,1806,9148,18,6/26/2021 0:00
92821,Orange,1,2021,785000,785000,8,1728,3015,1,5/14/2021 0:00
93035,Ventura,12,2019,749000,725000,36,1802,1750,136,1/10/2019 0:00
93550,Los Angeles,0,2021,389990,410000,37,1344,4863,1,6/21/2021 0:00
93950,Monterey,22,2021,1080000,1090000,63,1675,4200,7,6/24/2021 0:00
93955,Monterey,22,2021,1049000,1032000,47,2700,6698,7,6/16/2021 0:00
94030,San Mateo,11,2021,2388000,2800000,82,2770,6288,5,6/29/2021 0:00
94571,Solano,14,2021,549900,550000,14,2031,6734,28,7/7/2021 0:00
95307,Stanislaus,16,2021,330000,365000,81,1112,10764,4,6/13/2021 0:00
95356,Stanislaus,16,2021,669900,685000,20,3737,6199,7,6/17/2021 0:00
95678,Placer,10,2021,389000,432500,34,1442,4861,4,7/5/2021 0:00
95688,Solano,14,2021,610000,660000,32,1722,7401,7,6/22/2021 0:00
95726,El Dorado,18,2021,469000,520000,31,1932,14375,6,6/17/2021 0:00
95776,Yolo,24,2019,515000,500000,6,2206,6865,8,12/20/2019 0:00
95826,Sacramento,2,2021,460000,475000,48,1428,6534,2,6/18/2021 0:00
90290,Los Angeles,0,2021,1099000,1200000,83,780,13932,33,4/22/2021 0:00
90291,Los Angeles,0,2021,1717000,1685000,98,740,3400,5,6/14/2021 0:00
90712,Los Angeles,0,2021,699900,710000,79,1293,5751,5,6/16/2021 0:00
90713,Los Angeles,0,2021,749000,780000,78,1371,5610,8,7/1/2021 0:00
92509,Riverside,3,2021,482000,495000,33,1328,8276,15,6/27/2021 0:00
92596,Riverside,3,2021,598000,615001,19,2480,7405,19,6/26/2021 0:00
92660,Orange,1,2021,3995000,4085000,23,3668,7424,3,6/28/2021 0:00
92688,Orange,1,2021,1095000,1200000,28,2200,4608,17,7/5/2021 0:00
94530,Contra Costa,4,2021,1199000,1490000,67,2158,6250,14,6/25/2021 0:00
94531,Contra Costa,4,2021,514900,555000,26,1577,2769,7,6/24/2021 0:00
94556,Contra Costa,4,2021,2095000,2360000,37,3052,14950,2,6/27/2021 0:00
94564,Contra Costa,4,2021,850000,850000,60,1794,14400,8,6/17/2021 0:00
94611,Alameda,5,2021,2395000,2900000,75,3311,10282,13,6/23/2021 0:00
94619,Alameda,5,2021,998000,1500000,74,1836,6786,4,6/22/2021 0:00
94708,Alameda,5,2021,1475000,2000000,114,1857,4500,7,6/30/2021 0:00
95076,Santa Cruz,26,2021,549999,605000,112,800,7710,7,6/28/2021 0:00
95409,Sonoma,13,2021,629000,650000,58,1300,7701,26,7/12/2021 0:00
95605,Yolo,24,2021,349900,365500,71,1053,5227,4,6/14/2021 0:00
95819,Sacramento,2,2021,648000,643000,64,1510,6774,12,6/22/2021 0:00
90026,Los Angeles,0,2021,899000,1000000,84,884,1985,12,6/29/2021 0:00
91001,Los Angeles,0,2021,1250000,1315000,72,1853,8968,22,6/15/2021 0:00
92545,Riverside,3,2021,329000,345000,43,1384,7405,6,6/12/2021 0:00
92677,Orange,1,2021,1150000,1265000,33,2078,4600,5,6/21/2021 0:00
93446,San Luis Obispo,20,2021,460000,479000,35,1275,6098,2,6/14/2021 0:00
94534,Solano,14,2021,599900,620000,24,1136,4813,17,7/3/2021 0:00
94568,Alameda,5,2021,899000,930000,58,1116,7014,1,6/18/2021 0:00
94702,Alameda,5,2021,959000,1100000,102,891,4550,15,6/26/2021 0:00
95032,Santa Clara,6,2021,4698000,5225000,4,3697,14536,9,6/24/2021 0:00
95123,Santa Clara,6,2021,1100000,1100000,50,1283,7412,0,7/6/2021 0:00
95476,Sonoma,13,2021,725000,810000,54,1704,6652,16,7/2/2021 0:00
95677,Placer,10,2021,399900,425000,32,986,3467,11,6/21/2021 0:00
95726,El Dorado,18,2021,469000,475000,18,1799,15682,4,6/22/2021 0:00
95758,Sacramento,2,2021,444950,475000,27,1188,4047,8,6/17/2021 0:00
95827,Sacramento,2,2021,439900,457000,43,1573,12000,5,6/18/2021 0:00
95969,Butte,9,2021,645000,645000,0,2496,30928,0,6/23/2021 0:00
90232,Los Angeles,0,2021,1650000,1630000,69,1615,6336,0,7/14/2021 0:00
90278,Los Angeles,0,2021,1550000,1700000,74,1812,5999,3,6/20/2021 0:00
90706,Los Angeles,0,2021,519000,595000,79,1060,6875,3,6/18/2021 0:00
92019,San Diego,7,2021,589000,640000,60,1054,6500,18,6/20/2021 0:00
92399,San Bernardino,8,2021,1000000,850000,77,1530,154095,17,6/28/2021 0:00
92503,Riverside,3,2021,475000,485000,16,1540,2178,9,6/23/2021 0:00
92532,Riverside,3,2021,524888,520000,4,2196,4743,9,6/18/2021 0:00
92584,Riverside,3,2021,535000,560000,10,2916,6098,4,6/14/2021 0:00
92886,Orange,1,2021,1650000,1710000,18,3845,7819,19,6/28/2021 0:00
94122,San Francisco,19,2021,1195000,1800000,74,1168,2996,3,6/19/2021 0:00
94526,Contra Costa,4,2021,1599000,2050000,61,1924,33900,2,6/15/2021 0:00
94539,Alameda,5,2021,1488000,1720000,46,1892,5985,5,6/16/2021 0:00
94579,Alameda,5,2021,748800,775000,71,1328,5040,6,7/1/2021 0:00
94939,Marin,17,2021,1249000,1500000,78,824,4900,9,7/7/2021 0:00
95020,Santa Clara,6,2021,989000,1200000,3,2633,3430,13,6/24/2021 0:00
95403,Sonoma,13,2021,599000,652000,43,1516,7501,33,7/14/2021 0:00
95843,Sacramento,2,2021,400000,420000,32,1199,6020,3,6/28/2021 0:00
90041,Los Angeles,0,2021,940130,940130,0,2108,1207,0,6/11/2021 0:00
90041,Los Angeles,0,2021,888000,888000,0,1711,1207,0,6/11/2021 0:00
90068,Los Angeles,0,2021,1399000,1850000,70,1764,11968,10,7/1/2021 0:00
90808,Los Angeles,0,2021,549900,605000,79,1040,5681,2,6/11/2021 0:00
91505,Los Angeles,0,2021,655700,722000,71,872,5817,10,6/28/2021 0:00
91740,Los Angeles,0,2021,699000,758500,61,1154,7954,46,6/18/2021 0:00
91915,San Diego,7,2021,675000,675000,23,1236,4400,1,6/21/2021 0:00
92009,San Diego,7,2021,1350000,1441000,26,2421,7530,5,6/13/2021 0:00
92024,San Diego,7,2021,1900000,2375000,68,834,10234,14,6/16/2021 0:00
92223,Riverside,3,2021,419900,445000,15,1562,7841,4,6/15/2021 0:00
92543,Riverside,3,2021,229900,229900,45,904,3485,9,7/7/2021 0:00
94024,Santa Clara,6,2021,3798000,4425000,72,2384,9425,7,6/17/2021 0:00
94518,Contra Costa,4,2021,799000,870000,54,1880,9200,8,6/24/2021 0:00
95006,Santa Cruz,26,2021,898000,850000,60,2236,69957.36,15,6/26/2021 0:00
95065,Santa Cruz,26,2021,643217,643217,7,1649,2962,0,7/2/2021 0:00
95630,Sacramento,2,2021,680000,790000,33,2258,7209,2,6/25/2021 0:00
95765,Placer,10,2021,659000,670000,31,2650,6544,4,6/22/2021 0:00
95928,Butte,9,2021,549000,550000,25,2115,10890,4,6/21/2021 0:00
90222,Los Angeles,0,2021,399000,399000,63,912,2476,3,6/17/2021 0:00
91390,Los Angeles,0,2021,830000,830000,21,2420,4466,9,6/14/2021 0:00
92336,San Bernardino,8,2021,660000,716000,14,3536,6000,15,6/24/2021 0:00
92532,Riverside,3,2021,525000,553500,8,2257,5663,16,6/24/2021 0:00
92620,Orange,1,2021,1480000,1603000,26,2633,5438,12,6/28/2021 0:00
92656,Orange,1,2021,1218000,1320000,22,2748,3914,22,6/18/2021 0:00
92808,Orange,1,2021,1350000,1425000,45,3726,34000,3,6/17/2021 0:00
92867,Orange,1,2021,875000,875000,17,2435,1001,0,7/14/2021 0:00
93446,San Luis Obispo,20,2021,480000,480000,19,1197,3444,20,6/2/2021 0:00
93534,Los Angeles,0,2019,234432,239000,65,1320,6050,8,11/2/2019 0:00
94044,San Mateo,11,2021,2000000,2000000,77,2926,4260,0,7/14/2021 0:00
94112,San Francisco,19,2021,499000,510000,108,266,1355,13,6/25/2021 0:00
94513,Contra Costa,4,2021,635000,700000,36,1506,8025,4,6/14/2021 0:00
94533,Solano,14,2021,555000,555000,45,1456,5663,22,7/1/2021 0:00
94558,Napa,25,2021,635000,635000,61,1144,5663,0,6/12/2021 0:00
94805,Contra Costa,4,2021,525000,586000,109,826,4250,8,6/24/2021 0:00
94901,Marin,17,2021,2800000,2800000,32,4206,35201,0,7/6/2021 0:00
95035,Santa Clara,6,2021,1399888,1700001,51,1880,6225,3,6/28/2021 0:00
95122,Santa Clara,6,2021,699000,730000,61,1120,4702,6,6/17/2021 0:00
95124,Santa Clara,6,2021,1250000,1390000,65,1176,6250,6,6/16/2021 0:00
95204,San Joaquin,15,2021,450000,450000,14,1972,2165,7,6/16/2021 0:00
95605,Yolo,24,2021,399999,425000,121,1412,3049,6,6/30/2021 0:00
95670,Sacramento,2,2021,415000,440000,44,1292,6970,7,6/18/2021 0:00
95823,Sacramento,2,2021,359000,400000,36,1192,5227,5,6/28/2021 0:00
95864,Sacramento,2,2021,370000,390000,72,850,10890,2,6/19/2021 0:00
95930,Butte,9,2020,265000,255000,15,1899,13939,58,10/12/2020 0:00
95946,Nevada,28,2021,769000,769000,42,2610,10890,1,6/23/2021 0:00
95991,Sutter,23,2021,249000,249000,101,1012,4792,12,4/21/2021 0:00
92201,Riverside,3,2021,424900,415000,0,1905,4529,7,6/18/2021 0:00
92325,San Bernardino,8,2021,299000,325000,87,1000,4300,13,6/17/2021 0:00
92508,Riverside,3,2021,569000,611000,22,1615,10454,9,6/24/2021 0:00
92646,Orange,1,2021,1039000,1060000,51,1500,7841,12,7/5/2021 0:00
92675,Orange,1,2021,1080000,1080000,55,2200,7656,0,5/17/2021 0:00
92780,Orange,1,2021,1335000,1335000,13,2344,13580,8,6/19/2021 0:00
93433,San Luis Obispo,20,2021,649000,670000,62,1442,5227,2,6/16/2021 0:00
93535,Los Angeles,0,2021,368000,410000,32,1825,10910,6,6/15/2021 0:00
93923,Monterey,22,2021,2195000,2250000,49,3283,47480,5,6/19/2021 0:00
94505,Contra Costa,4,2021,575000,615000,23,1706,7760,11,6/29/2021 0:00
94518,Contra Costa,4,2021,875000,980000,68,1469,12100,13,6/23/2021 0:00
94519,Contra Costa,4,2021,719600,765000,68,1320,6500,9,6/20/2021 0:00
95076,Santa Cruz,26,2021,499000,555000,47,1286,4574,7,6/22/2021 0:00
95341,Merced,27,2021,287500,307000,18,1091,6151,4,6/14/2021 0:00
95608,Sacramento,2,2021,599900,620000,22,2224,9906,3,6/13/2021 0:00
95747,Placer,10,2021,659900,720000,24,1869,7248,4,6/14/2021 0:00
95757,Sacramento,2,2021,649888,686000,20,2751,7610,4,6/22/2021 0:00
95914,Butte,9,2020,295000,280000,32,1200,217800,8,4/7/2020 0:00
